age,job,marital,education,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,nr.employed,y
29,technician,single,university.degree,yes,yes,cellular,aug,225,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
33,unemployed,single,university.degree,no,no,cellular,aug,126,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
33,admin.,single,university.degree,no,no,cellular,mar,406,2,999,1,failure,-1.8,92.843,-50,5099.1,yes
28,admin.,single,university.degree,no,no,cellular,oct,317,2,999,0,nonexistent,-3.4,92.431,-26.9,5017.5,no
26,blue-collar,single,high.school,no,yes,cellular,jul,111,8,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
35,admin.,single,university.degree,no,no,cellular,aug,131,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
46,admin.,married,university.degree,yes,no,telephone,jun,193,7,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
43,services,married,high.school,yes,no,telephone,may,99,6,999,0,nonexistent,1.1,93.994,-36.4,5191,no
45,admin.,single,university.degree,no,no,cellular,may,582,1,3,1,success,-1.8,92.893,-46.2,5099.1,yes
50,technician,married,high.school,no,no,telephone,may,224,5,999,0,nonexistent,1.1,93.994,-36.4,5191,no
42,blue-collar,married,basic.4y,no,no,cellular,jul,378,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
28,student,single,professional.course,no,no,telephone,jun,168,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
36,admin.,divorced,high.school,no,yes,cellular,aug,263,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
28,blue-collar,married,basic.4y,no,no,telephone,jun,149,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
49,housemaid,married,basic.4y,no,yes,telephone,may,801,1,999,0,nonexistent,1.1,93.994,-36.4,5191,yes
25,blue-collar,married,high.school,no,no,telephone,may,217,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
43,management,married,unknown,no,yes,cellular,jul,86,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
36,housemaid,married,basic.6y,yes,no,telephone,may,60,16,999,0,nonexistent,1.1,93.994,-36.4,5191,no
34,technician,divorced,unknown,yes,no,cellular,jul,420,6,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
34,admin.,married,university.degree,no,no,cellular,jul,145,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
56,management,divorced,university.degree,no,no,telephone,jun,252,4,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
34,management,married,university.degree,yes,no,cellular,nov,96,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
28,blue-collar,married,basic.6y,yes,no,telephone,jun,273,5,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
52,technician,married,university.degree,no,no,telephone,jun,10,3,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
38,admin.,married,high.school,unknown,unknown,cellular,nov,309,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
32,admin.,single,university.degree,no,no,cellular,may,24,7,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
55,admin.,married,university.degree,no,no,cellular,aug,96,6,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
33,technician,married,professional.course,no,no,cellular,jun,189,2,999,0,nonexistent,-2.9,92.963,-40.8,5076.2,no
33,blue-collar,divorced,basic.6y,yes,no,telephone,may,365,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
48,blue-collar,married,basic.4y,no,no,telephone,jun,63,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
36,management,married,university.degree,yes,yes,cellular,jul,90,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
33,admin.,married,basic.9y,no,no,telephone,may,198,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
40,blue-collar,married,basic.9y,no,no,telephone,jun,231,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
29,management,married,university.degree,no,no,cellular,nov,83,4,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
55,management,married,university.degree,yes,no,cellular,aug,52,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
53,admin.,married,professional.course,yes,no,telephone,may,233,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
28,blue-collar,single,basic.9y,no,no,cellular,may,156,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
30,blue-collar,single,basic.4y,no,no,telephone,may,130,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
38,technician,married,university.degree,yes,yes,cellular,jul,150,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
32,admin.,single,university.degree,no,no,cellular,jul,79,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
55,technician,married,professional.course,no,no,telephone,may,113,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
40,technician,single,high.school,no,no,telephone,may,151,4,999,0,nonexistent,1.1,93.994,-36.4,5191,no
33,services,married,high.school,yes,yes,cellular,nov,69,1,999,1,failure,-0.1,93.2,-42,5195.8,no
33,admin.,married,university.degree,no,no,cellular,jul,384,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
48,blue-collar,married,basic.4y,yes,no,cellular,may,477,2,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
57,services,married,high.school,yes,no,cellular,apr,113,2,999,1,failure,-1.8,93.075,-47.1,5099.1,no
46,services,married,university.degree,no,no,cellular,aug,246,3,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
52,technician,married,professional.course,yes,no,cellular,nov,495,1,3,1,success,-3.4,92.649,-30.1,5017.5,yes
32,services,single,high.school,yes,yes,cellular,aug,253,1,4,2,success,-2.9,92.201,-31.4,5076.2,yes
27,admin.,single,university.degree,no,no,cellular,jun,96,2,999,0,nonexistent,-2.9,92.963,-40.8,5076.2,no
41,admin.,married,university.degree,no,no,cellular,apr,463,1,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,yes
38,technician,divorced,professional.course,yes,no,cellular,aug,130,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
31,admin.,single,university.degree,yes,no,telephone,jun,237,3,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
33,admin.,single,university.degree,yes,no,cellular,may,320,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
27,services,married,professional.course,no,no,telephone,may,395,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
43,blue-collar,married,basic.9y,yes,no,cellular,may,83,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
36,admin.,married,high.school,no,no,cellular,aug,91,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
38,technician,married,university.degree,yes,no,cellular,may,814,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
50,entrepreneur,married,basic.9y,no,no,cellular,nov,59,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
54,technician,married,university.degree,yes,no,telephone,may,464,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
72,retired,divorced,basic.4y,no,no,cellular,aug,152,1,999,0,nonexistent,-2.9,92.201,-31.4,5076.2,no
48,admin.,divorced,basic.4y,yes,no,cellular,may,227,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
54,entrepreneur,married,university.degree,no,no,telephone,jun,100,17,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
31,management,married,university.degree,no,yes,cellular,aug,166,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
50,self-employed,married,basic.9y,yes,yes,cellular,may,673,6,3,1,success,-1.8,92.893,-46.2,5099.1,yes
40,blue-collar,married,basic.9y,yes,no,telephone,jun,154,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
29,services,single,high.school,yes,no,cellular,nov,171,2,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
68,retired,married,basic.4y,no,no,telephone,sep,201,1,999,1,failure,-3.4,92.379,-29.8,5017.5,no
47,admin.,single,university.degree,no,no,cellular,jul,108,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
30,services,single,high.school,no,no,telephone,may,66,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
34,admin.,married,university.degree,no,no,cellular,jul,198,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
52,technician,married,high.school,no,no,telephone,may,68,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
30,admin.,married,university.degree,yes,no,cellular,nov,157,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
37,admin.,single,university.degree,no,no,cellular,aug,89,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
32,admin.,married,university.degree,yes,yes,cellular,jun,384,1,999,0,nonexistent,-2.9,92.963,-40.8,5076.2,yes
43,blue-collar,married,basic.6y,no,no,cellular,may,36,5,999,1,failure,-1.8,92.893,-46.2,5099.1,no
31,admin.,married,high.school,no,no,telephone,may,350,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
29,technician,single,unknown,yes,yes,cellular,jul,326,3,999,0,nonexistent,-2.9,92.469,-33.6,5076.2,no
34,admin.,single,high.school,yes,no,telephone,jun,122,16,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
47,self-employed,married,university.degree,yes,no,cellular,aug,146,7,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
38,technician,divorced,professional.course,no,no,cellular,aug,7,8,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
42,technician,married,professional.course,yes,no,cellular,jul,154,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
33,services,married,professional.course,yes,yes,cellular,jul,630,4,999,0,nonexistent,1.4,93.918,-42.7,5228.1,yes
55,management,single,basic.4y,yes,no,telephone,jun,89,4,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
46,services,married,high.school,no,no,cellular,apr,124,4,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,no
50,blue-collar,married,basic.4y,yes,no,telephone,may,152,5,999,0,nonexistent,1.1,93.994,-36.4,5191,no
34,blue-collar,married,basic.6y,yes,yes,telephone,jun,549,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
34,blue-collar,married,basic.9y,no,no,cellular,may,52,3,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
26,blue-collar,single,high.school,no,no,telephone,nov,201,1,999,0,nonexistent,-3.4,92.649,-30.1,5017.5,no
34,blue-collar,married,basic.4y,no,no,telephone,jul,252,4,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
30,technician,divorced,high.school,yes,yes,telephone,jun,131,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
27,technician,single,professional.course,no,no,cellular,jul,234,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
38,technician,married,professional.course,yes,no,cellular,aug,119,3,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
45,technician,married,university.degree,yes,no,telephone,may,240,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
50,management,married,university.degree,yes,no,telephone,may,281,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
31,housemaid,married,basic.4y,no,no,cellular,aug,172,5,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
29,admin.,single,university.degree,yes,no,telephone,jul,73,6,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
41,blue-collar,married,basic.6y,yes,no,telephone,may,160,6,999,0,nonexistent,1.1,93.994,-36.4,5191,no
45,technician,married,university.degree,yes,no,telephone,may,122,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
32,management,divorced,university.degree,yes,yes,cellular,may,160,2,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
38,admin.,married,basic.6y,no,yes,telephone,nov,204,2,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
52,entrepreneur,married,basic.9y,unknown,unknown,telephone,nov,147,1,999,1,failure,-0.1,93.2,-42,5195.8,no
37,services,married,high.school,yes,no,cellular,jun,200,1,999,0,nonexistent,-2.9,92.963,-40.8,5076.2,no
33,technician,single,high.school,no,no,cellular,apr,124,2,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,no
57,technician,married,high.school,no,yes,cellular,may,161,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
33,services,single,high.school,no,no,telephone,may,702,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
41,blue-collar,married,basic.9y,no,yes,telephone,jun,327,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
31,services,single,university.degree,yes,no,cellular,may,163,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
49,blue-collar,married,professional.course,no,no,telephone,may,144,6,999,0,nonexistent,1.1,93.994,-36.4,5191,no
35,technician,married,professional.course,yes,no,cellular,may,16,6,999,1,failure,-1.8,92.893,-46.2,5099.1,no
55,housemaid,married,basic.4y,yes,no,telephone,may,14,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
42,retired,divorced,illiterate,no,no,cellular,aug,146,4,999,0,nonexistent,-2.9,92.201,-31.4,5076.2,no
29,entrepreneur,single,university.degree,no,no,cellular,apr,758,2,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,no
51,admin.,married,basic.6y,yes,no,telephone,may,531,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
35,admin.,single,university.degree,yes,no,cellular,jul,77,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
45,entrepreneur,married,high.school,no,no,cellular,nov,623,1,999,1,failure,-0.1,93.2,-42,5195.8,no
41,admin.,married,university.degree,no,no,cellular,aug,12,13,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
44,technician,divorced,professional.course,yes,no,cellular,jul,121,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
66,unknown,married,basic.4y,yes,yes,cellular,may,110,2,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
39,admin.,married,university.degree,unknown,unknown,cellular,apr,198,2,999,1,failure,-1.8,93.075,-47.1,5099.1,no
47,technician,married,professional.course,yes,no,telephone,may,170,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
42,admin.,married,university.degree,no,no,cellular,aug,273,6,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
25,student,single,university.degree,no,no,cellular,aug,184,1,999,0,nonexistent,-2.9,92.201,-31.4,5076.2,yes
58,technician,married,university.degree,yes,no,cellular,jul,160,1,999,0,nonexistent,-2.9,92.469,-33.6,5076.2,no
71,housemaid,married,basic.4y,yes,no,cellular,nov,193,2,999,0,nonexistent,-3.4,92.649,-30.1,5017.5,yes
48,admin.,single,professional.course,yes,no,cellular,nov,530,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
30,unemployed,married,professional.course,yes,no,cellular,jun,194,1,999,0,nonexistent,-2.9,92.963,-40.8,5076.2,no
24,technician,single,professional.course,yes,no,cellular,apr,200,3,999,1,failure,-1.8,93.075,-47.1,5099.1,no
27,admin.,single,university.degree,yes,no,cellular,apr,156,2,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,yes
45,admin.,divorced,high.school,yes,no,cellular,nov,980,2,999,0,nonexistent,-0.1,93.2,-42,5195.8,yes
29,unemployed,married,basic.4y,no,no,telephone,dec,805,1,999,0,nonexistent,-3,92.713,-33,5023.5,yes
26,student,single,professional.course,yes,no,cellular,aug,176,2,999,1,failure,-2.9,92.201,-31.4,5076.2,yes
36,blue-collar,married,basic.6y,no,no,telephone,may,378,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
54,blue-collar,married,basic.6y,no,no,cellular,nov,300,5,999,1,failure,-0.1,93.2,-42,5195.8,no
54,unemployed,married,high.school,yes,no,cellular,dec,346,1,999,0,nonexistent,-3,92.713,-33,5023.5,yes
42,admin.,married,basic.6y,yes,no,telephone,jun,300,3,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
49,services,married,basic.6y,no,yes,cellular,apr,383,1,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,no
28,technician,single,professional.course,yes,no,telephone,jun,1195,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
52,technician,married,basic.9y,yes,no,telephone,may,208,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
26,admin.,single,university.degree,yes,no,cellular,may,400,2,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
54,management,married,basic.6y,yes,no,cellular,nov,616,3,999,1,failure,-0.1,93.2,-42,5195.8,no
58,retired,married,basic.4y,no,no,cellular,jul,81,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
28,blue-collar,married,basic.9y,no,yes,telephone,may,478,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
32,technician,single,professional.course,yes,no,telephone,aug,107,2,999,1,failure,-2.9,92.201,-31.4,5076.2,no
48,technician,married,university.degree,yes,no,cellular,aug,409,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
28,admin.,single,high.school,no,no,cellular,jun,491,2,999,0,nonexistent,-2.9,92.963,-40.8,5076.2,yes
37,admin.,married,university.degree,yes,no,telephone,jun,145,1,999,0,nonexistent,-2.9,92.963,-40.8,5076.2,no
31,admin.,single,professional.course,no,no,cellular,jul,173,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
41,blue-collar,married,unknown,yes,no,cellular,apr,50,2,999,1,failure,-1.8,93.075,-47.1,5099.1,no
52,services,married,basic.9y,no,no,telephone,may,80,3,999,0,nonexistent,1.1,93.994,-36.4,5191,no
35,technician,divorced,professional.course,no,yes,telephone,may,102,3,999,0,nonexistent,1.1,93.994,-36.4,5191,no
40,services,single,high.school,no,no,cellular,apr,275,1,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,no
32,technician,married,university.degree,yes,no,telephone,jun,562,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
24,services,single,high.school,no,yes,cellular,may,91,1,999,1,failure,-1.8,92.893,-46.2,5099.1,no
39,management,married,university.degree,yes,no,cellular,sep,291,3,999,0,nonexistent,-1.1,94.199,-37.5,4963.6,yes
73,retired,married,basic.4y,yes,no,cellular,mar,209,2,999,1,failure,-1.8,93.369,-34.8,5008.7,no
28,technician,married,professional.course,no,no,cellular,jul,261,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
29,management,single,university.degree,no,yes,cellular,aug,264,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
43,blue-collar,married,basic.4y,yes,no,cellular,may,128,3,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
31,technician,single,professional.course,yes,no,cellular,nov,207,5,999,1,failure,-0.1,93.2,-42,5195.8,no
41,admin.,married,university.degree,yes,no,cellular,may,121,5,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
61,retired,divorced,university.degree,yes,no,cellular,apr,118,2,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,no
30,blue-collar,married,basic.9y,no,yes,cellular,jul,173,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
50,management,single,university.degree,yes,no,cellular,nov,600,2,999,1,failure,-0.1,93.2,-42,5195.8,no
30,management,single,university.degree,no,no,cellular,apr,244,3,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,no
43,blue-collar,married,basic.6y,yes,no,cellular,jun,458,6,999,0,nonexistent,-2.9,92.963,-40.8,5076.2,yes
32,student,married,high.school,yes,no,telephone,dec,87,5,999,0,nonexistent,-3,92.713,-33,5023.5,no
47,blue-collar,divorced,basic.9y,yes,no,cellular,jul,504,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
43,admin.,married,university.degree,no,yes,cellular,aug,161,3,13,1,success,-2.9,92.201,-31.4,5076.2,no
34,technician,married,university.degree,yes,no,telephone,may,309,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
52,admin.,married,university.degree,no,yes,cellular,jul,171,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
30,blue-collar,single,basic.9y,yes,yes,telephone,may,163,4,999,0,nonexistent,1.1,93.994,-36.4,5191,no
35,admin.,married,basic.9y,no,no,telephone,may,259,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
39,admin.,married,university.degree,yes,no,cellular,may,175,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
30,admin.,single,university.degree,yes,no,cellular,jul,608,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
47,blue-collar,married,basic.4y,no,no,cellular,nov,202,2,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
44,services,single,high.school,yes,no,cellular,nov,116,5,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
33,admin.,single,university.degree,yes,no,cellular,oct,233,1,999,0,nonexistent,-3.4,92.431,-26.9,5017.5,yes
43,unemployed,married,university.degree,no,no,telephone,may,456,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
39,services,divorced,high.school,no,no,cellular,jul,151,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
42,admin.,single,high.school,no,yes,cellular,jul,295,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
55,admin.,married,high.school,yes,no,cellular,may,139,2,999,1,failure,-1.8,92.893,-46.2,5099.1,no
56,services,married,high.school,no,yes,cellular,jul,87,4,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
66,retired,married,high.school,unknown,unknown,cellular,mar,881,3,999,1,failure,-1.8,93.369,-34.8,5008.7,yes
30,services,single,high.school,yes,yes,cellular,may,178,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
